baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000006756	1606.40818071957	0.0638800364002097	0.0939531787319904	0.679913519290636	0.496559220875666	0.621788076733252
ENSG00000006831	2310.1785278402	-0.148339366967691	0.0909024306991766	-1.63185258993338	0.102710543530665	0.194193195039272
ENSG00000006837	371.280559099486	-0.300293987776939	0.171984326553511	-1.74605438643565	0.0808015018092856	0.162566714219456
ENSG00000007047	3929.67957645102	0.286451063644982	0.134829895133887	2.12453672355477	0.0336252886292759	0.0842250321889107
ENSG00000007080	740.377334752892	1.41380974289615	0.500141139820846	2.82682153162323	0.00470125209107249	0.0213139837385482
ENSG00000007168	22236.7651100239	-0.253387049236631	0.0792588523661274	-3.19695581846351	0.00138886197696555	0.00944993620681275
ENSG00000007174	812.723742378013	0.313659655629422	0.110528576451444	2.83781503118529	0.00454234971727447	0.0207748522808726
ENSG00000007202	5291.25564683133	0.229375359262995	0.0726627372820518	3.15671233761314	0.00159558668529575	0.0103833043363259
ENSG00000007237	3272.47599616354	0.137140525981229	0.113240872878448	1.21105147368861	0.225875677709459	0.348338281102724
ENSG00000007255	148.033970994634	0.703342646595338	0.301145752359237	2.33555559421047	0.0195144152304857	0.0567688106223469
ENSG00000007264	235.259056953311	0.778784432298163	0.294132422787128	2.64773405433712	0.00810332444085416	0.0307131838816034
