logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000165102	-0.433662047456285	5.03791891461796	-3.42717660294771	0.00222985238202691	0.294081624353305	-1.36696415067435
ENSG00000181104	0.974644935942502	4.78672988709738	3.436815819646	0.00217772598468209	0.294081624353305	-1.36948277016648
ENSG00000106546	-0.831265482849675	4.24853832050964	-3.43306415894455	0.00219787135816302	0.294081624353305	-1.36959569506165
ENSG00000101849	-0.485174876853452	5.12241674587442	-3.42289795976299	0.00225337774006576	0.294081624353305	-1.37490857833624
ENSG00000276798	-1.38398588317585	1.71078376071705	-3.56779109866781	0.00157697908216593	0.294081624353305	-1.38142603106229
ENSG00000196943	-0.401223056639399	3.35908632883882	-3.46005814223226	0.0020568725010751	0.294081624353305	-1.38718970702659
ENSG00000276561	-0.773827262008781	6.8082081192593	-3.42035135508554	0.00226749434172337	0.294081624353305	-1.39315419821447
ENSG00000174791	-0.782918932297235	4.59827029155304	-3.36078985271069	0.00262331886317785	0.309121212275397	-1.507546332511
ENSG00000088387	-0.745142248074453	3.45625788638162	-3.37388228191216	0.00254072453874357	0.303325457693125	-1.53151148495787
ENSG00000250334	1.74468294848698	3.31436579072726	3.44429266031901	0.00213811253968612	0.294081624353305	-1.53956760286256
ENSG00000120885	1.56561681257086	8.46742266899714	3.35232997398999	0.00267806980746794	0.310033919832223	-1.54173678552124
ENSG00000169972	-0.498146044567211	4.67527863085726	-3.34086962840132	0.00275401247206415	0.312241147838671	-1.54843069865013
ENSG00000129116	1.01271749078636	3.21772724590921	3.41876856311657	0.00227631158914472	0.294081624353305	-1.55428790602074
ENSG00000066697	0.849566566805906	3.14371578250143	3.41590326040177	0.00229235829763986	0.294081624353305	-1.55754429465408
ENSG00000163735	1.73103834924074	3.35794885426967	3.42951907686621	0.00221707420902713	0.294081624353305	-1.55973839545795
ENSG00000076641	-0.43467561548178	5.81345641642831	-3.3331836658792	0.00280611100491956	0.312241147838671	-1.56613153882567
ENSG00000133216	-1.12005960934537	2.354853094416	-3.40780890015935	0.00233828681904942	0.294495661902477	-1.57716582164477
ENSG00000136689	-1.07949729255708	5.16843833160294	-3.32479628908901	0.00286405553276183	0.312618480580794	-1.57895117949043
ENSG00000180573	1.33232396778333	7.61581769585798	3.31665825248998	0.00292138635635013	0.313769298530938	-1.61395224065624
ENSG00000140859	0.901332851969984	3.46778843078733	3.35769602757246	0.00264321427475691	0.309121212275397	-1.62576317029113
ENSG00000141905	-0.47054491944211	3.82261683758929	-3.31553967532634	0.00292935301830646	0.313769298530938	-1.62623987372622
ENSG00000156860	-0.676144585518388	3.01584558902256	-3.34208684542367	0.00274584829509329	0.312241147838671	-1.63530689480668
ENSG00000134548	1.71228707621382	2.73611776699998	3.43567355861429	0.00218384048504835	0.294081624353305	-1.64141179053462
