logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000092470	0.444581194880873	1.50792837228651	5.27222140488085	6.17475548165379e-07	6.21606859386917e-05	5.74130616725224
ENSG00000116120	-0.503077814892329	4.96012531270051	-5.25365251910107	6.701039708132e-07	6.55717822628609e-05	5.7384788916231
ENSG00000169139	-0.400224664660337	5.96903653358532	-5.24548936356105	6.9460223785326e-07	6.74970077380602e-05	5.70980435271438
ENSG00000204065	-0.583890264925005	4.79964567250089	-5.243623894102	7.00322140396022e-07	6.75835014521485e-05	5.69723604138879
ENSG00000140682	0.858964105672042	1.82686132165675	5.25684894837135	6.607427241746e-07	6.51110770378533e-05	5.68986646390688
ENSG00000185008	-1.02401739804937	3.63142503153813	-5.2395346604012	7.13021799593518e-07	6.78728846374973e-05	5.68860762901478
ENSG00000132688	0.584852730690794	5.29024516821728	5.24060534693379	7.09675092260785e-07	6.78728846374973e-05	5.68364978605913
ENSG00000134375	-0.408625944562257	4.86877784794265	-5.23774315799882	7.18656070422978e-07	6.78962693401787e-05	5.67244652415758
ENSG00000119865	-0.411656586783828	5.92920673281109	-5.23638015570177	7.22971781010978e-07	6.78962693401787e-05	5.67195249547925
ENSG00000196935	0.497086957424011	4.2587786648872	5.23428606451009	7.29651665480581e-07	6.80667717004651e-05	5.66580191242846
ENSG00000184117	-0.426641725206245	4.80592801014375	-5.23109457827359	7.39948059415429e-07	6.83892482459305e-05	5.64506684230604
ENSG00000111652	-0.384830957515126	5.5742379751081	-5.22869869884176	7.47770669736823e-07	6.83892482459305e-05	5.63748313649595
ENSG00000179314	0.544009439418563	5.09726518798665	5.22928048601592	7.45863735174781e-07	6.83892482459305e-05	5.63739758530302
ENSG00000100554	-0.492906050719149	6.12350364089808	-5.2160336012436	7.90481938354944e-07	7.16275705371518e-05	5.5900701075884
ENSG00000170324	-0.79901618068546	2.81305629930627	-5.2128555658122	8.01567431151766e-07	7.16275705371518e-05	5.58240590182126
ENSG00000135119	-0.499344927900152	4.11756848656149	-5.21350730184192	7.99281783243676e-07	7.16275705371518e-05	5.57751164016631
